"Number";"Name";"Deployment State";"Incident State";"Vendor";"Model";"Description";"Type";"Owner";"SerialNumber";"WarrantyExpirationDate";"InstallDate";"Note"
"14297000069";"105142";"Production";"Equipamento Usado - em bom estado";"SANSUNG";"B1930N";"";"Monitor";"";"0118HQAZ505265L";"2018-04-19";"2018-04-19";
"14297000070";"132271";"Production";"Equipamento Usado - em bom estado";"SANSUNG";"B1940W";"";"Monitor";"";"0274HQAC502419K";"2018-04-19";"2018-04-19";
"14297000071";"132273";"Production";"Equipamento Usado - em bom estado";"SANSUNG";"B1940W";"";"Monitor";"";"0274HQBC200913M";"2018-04-19";"2018-04-19";
"14297000072";"105177";"Production";"Equipamento Usado - em bom estado";"SANSUNG";"B1930N";"";"Monitor";"";"0118HQAZ505380Y";"2018-04-19";"2018-04-19";
"14297000073";"132277";"Estoque";"Equipamento Usado - em bom estado";"SANSUNG";"B1940W";"";"Monitor";"estoque@callink.com.br";"0274HQBC200896W";"2018-04-19";"2018-04-19";
"14297000074";"106907";"Production";"Equipamento Usado - em bom estado";"SANSUNG";"B1930N";"";"Monitor";"";"PU19HXJB205265X";"2018-04-19";"2018-04-19";
"14297000075";"132280";"Production";"Equipamento Usado - em bom estado";"SANSUNG";"SPA502G";"";"Monitor";"";"0274HQCC201175B";"2018-04-19";"2018-04-19";
"14297000076";"125857";"Production";"Equipamento Usado - em bom estado";"HP";"V225HZ";"";"Monitor";"";"BRG642008Q";"2018-04-19";"2018-04-19";
"14297000077";"132286";"Production";"Equipamento Usado - em bom estado";"SANSUNG";"B1940W";"";"Monitor";"";"0274HQAC502909N";"2018-04-19";"2018-04-19";
"14297000078";"125854";"Production";"Equipamento Usado - em bom estado";"HP";"V225HZ";"";"Monitor";"";"BRG64200S1";"2018-04-19";"2018-04-19";
"14297000079";"132287";"Production";"Equipamento Usado - em bom estado";"SANSUNG";"B1940W";"";"Monitor";"";"0274HQAC502662R";"2018-04-19";"2018-04-19";
"14297000080";"132288";"Production";"Equipamento Usado - em bom estado";"SANSUNG";"B1940W";"";"Monitor";"";"0274HQABB00656D";"2018-04-19";"2018-04-19";
"14297000081";"112838";"Production";"Equipamento Usado - em bom estado";"LG";"E2011";"";"Monitor";"";"S/N";"2018-04-19";"2018-04-19";
"14297000082";"132004";"Production";"Equipamento Usado - em bom estado";"SANSUNG";"B1940W";"";"Monitor";"";"0274HQAC506222A";"2018-04-19";"2018-04-19";
"14297000083";"132005";"Production";"Equipamento Usado - em bom estado";"SANSUNG";"B1940W";"";"Monitor";"";"0274HQDBB00066Z";"2018-04-19";"2018-04-19";
"14297000084";"112792";"Production";"Equipamento Usado - em bom estado";"LG";"E2011";"";"Monitor";"";"306SPCA0P259";"2018-04-19";"2018-04-19";
"14297000085";"110793";"Production";"Equipamento Usado - em bom estado";"SANSUNG";"BX1940";"";"Monitor";"";"0305HQAC600274D";"2018-04-19";"2018-04-19";
"14297000086";"112988";"Production";"Equipamento Usado - em bom estado";"LG";"E2011";"";"Monitor";"";"306SPYR15978";"2018-04-19";"2018-04-19";
"14297000087";"112981";"Production";"Equipamento Usado - em bom estado";"LG";"E2011";"";"Monitor";"";"306SPED15772";"2018-04-19";"2018-04-19";
"14297000088";"126578";"Production";"Equipamento Usado - em bom estado";"LG";"20M35P";"";"Monitor";"";"409SPCA1T643";"2018-04-19";"2018-04-19";
"14297000089";"132001";"Production";"Equipamento Usado - em bom estado";"SANSUNG";"B1940W";"";"Monitor";"";"0274HQABC03929V";"2018-04-19";"2018-04-19";
"14297000090";"110521";"Production";"Equipamento Usado - em bom estado";"SANSUNG";"B1940W";"";"Monitor";"";"0274HQAC503388L";"2018-04-19";"2018-04-19";
"14297000091";"132019";"Production";"Equipamento Usado - em bom estado";"SANSUNG";"B1940W";"";"Monitor";"";"0274HQBC200872L";"2018-04-19";"2018-04-19";
"14297000092";"112960";"Production";"Equipamento Usado - em bom estado";"LG";"E2011";"";"Monitor";"";"306SPPB16000";"2018-04-19";"2018-04-19";
"14297000093";"105871";"Maintenance";"Equipamento Usado - com avarias";"SANSUNG";"B1930N";"";"Monitor";"estoque@callink.com.br";"PU19HXOZ806680K";"2018-04-19";"2018-04-19";
"14297000094";"105261";"Production";"Equipamento Usado - em bom estado";"SANSUNG";"B1930N";"";"Monitor";"";"0118HQAZ505243Z";"2018-04-19";"2018-04-19";
"14297000095";"105255";"Production";"Equipamento Usado - em bom estado";"SANSUNG";"B1930N";"";"Monitor";"";"0118HQAZ505296E";"2018-04-19";"2018-04-19";
"14297000096";"105455";"Production";"Equipamento Usado - em bom estado";"SANSUNG";"B1930N";"";"Monitor";"";"PU19HXGZ503395R";"2018-04-19";"2018-04-19";
"14297000097";"105306";"Production";"Equipamento Usado - em bom estado";"SANSUNG";"B1930N";"";"Monitor";"";"PU19HXIZ403520P";"2018-04-19";"2018-04-19";
"14297000098";"132013";"Production";"Equipamento Usado - em bom estado";"SANSUNG";"B1940W";"";"Monitor";"";"0274HQAC503000A";"2018-04-19";"2018-04-19";
"14297000099";"105077";"Production";"Equipamento Usado - em bom estado";"SANSUNG";"B1930N";"";"Monitor";"";"0118HQAZ505058F";"2018-04-19";"2018-04-19";
"14297000100";"105376";"Production";"Equipamento Usado - em bom estado";"SANSUNG";"B1930N";"";"Monitor";"";"PU19HXGZ503508V";"2018-04-19";"2018-04-19";
"14297000101";"105841";"Production";"Equipamento Usado - em bom estado";"SANSUNG";"B1930N";"";"Monitor";"";"PU19HXOZ900790F";"2018-04-19";"2018-04-19";
"14297000102";"105362";"Production";"Equipamento Usado - em bom estado";"SANSUNG";"B1930N";"";"Monitor";"";"PU19HXGZ502798P";"2018-04-19";"2018-04-19";
"14297000103";"121876";"Production";"Equipamento Usado - em bom estado";"LG";"20M35P";"";"Monitor";"";"409SPJP07748";"2018-04-19";"2018-04-19";
"14297000104";"132025";"Production";"Equipamento Usado - em bom estado";"SANSUNG";"B1940W";"";"Monitor";"";"0274HQCC201182J";"2018-04-19";"2018-04-19";
"14297000105";"105159";"Production";"Equipamento Usado - em bom estado";"SANSUNG";"B1930N";"";"Monitor";"";"0118HQAZ505504D";"2018-04-19";"2018-04-19";
"14297000106";"132024";"Production";"Equipamento Usado - em bom estado";"SANSUNG";"B1940W";"";"Monitor";"";"0274HQBC201094W";"2018-04-19";"2018-04-19";
"14297000107";"106901";"Production";"Equipamento Usado - em bom estado";"SANSUNG";"B1930N";"";"Monitor";"";"PU19HXJB204871A";"2018-04-19";"2018-04-19";
"14297000108";"132007";"Production";"Equipamento Usado - em bom estado";"SANSUNG";"BX1940";"";"Monitor";"";"0305HQAC600194Y";"2018-04-19";"2018-04-19";
"14297000109";"132027";"Production";"Equipamento Usado - em bom estado";"SANSUNG";"B1940W";"";"Monitor";"";"0274HQAC506368M";"2018-04-19";"2018-04-19";
"14297000110";"132034";"Production";"Equipamento Usado - em bom estado";"SANSUNG";"B1940W";"";"Monitor";"";"0274HQBC200888K";"2018-04-19";"2018-04-19";
"14297000111";"132008";"Production";"Equipamento Usado - em bom estado";"SANSUNG";"B1940W";"";"Monitor";"";"0274HQBC200960W";"2018-04-19";"2018-04-19";
"14297000112";"105299";"Production";"Equipamento Usado - em bom estado";"SANSUNG";"B1930N";"";"Monitor";"";"PU19HXIZ403482R";"2018-04-19";"2018-04-19";
"14297000113";"132035";"Production";"Equipamento Usado - em bom estado";"SANSUNG";"B1930N";"";"Monitor";"";"PU19HXOZ910936D";"2018-04-19";"2018-04-19";
"14297000114";"121378";"Production";"Equipamento Usado - em bom estado";"LG";"E2011";"";"Monitor";"";"408SPFX1T147";"2018-04-19";"2018-04-19";
"14297000115";"105394";"Production";"Equipamento Usado - em bom estado";"SANSUNG";"B1930N";"";"Monitor";"";"PU19HXHZ403347H";"2018-04-19";"2018-04-19";
"14297000116";"105116";"Production";"Equipamento Usado - em bom estado";"SANSUNG";"B1930N";"";"Monitor";"";"0118HQAZ505242K";"2018-04-19";"2018-04-19";
"14297000117";"105511";"Production";"Equipamento Usado - em bom estado";"SANSUNG";"B1930N";"";"Monitor";"";"PU19HXGZ502707H";"2018-04-20";"2018-04-20";
"14297000118";"132519";"Production";"Equipamento Usado - em bom estado";"SANSUNG";"B1940W";"";"Monitor";"";"0274HQCC201008N";"2018-04-20";"2018-04-20";
"14297000119";"121384";"Production";"Equipamento Usado - em bom estado";"LG";"E2011";"";"Monitor";"";"408SPPB1T152";"2018-04-20";"2018-04-20";
"14297000120";"105228";"Production";"Equipamento Usado - em bom estado";"SANSUNG";"B1930N";"";"Monitor";"";"PU19HXHZ500549M";"2018-04-20";"2018-04-20";
"14297000121";"108904";"Production";"Equipamento Usado - em bom estado";"SANSUNG";"B1930N";"";"Monitor";"";"PU19HXNZA03576V";"2018-04-20";"2018-04-20";
"14297000122";"121429";"Production";"Equipamento Usado - em bom estado";"LG";"E2011";"";"Monitor";"";"408SPMZ1T019";"2018-04-20";"2018-04-20";
"14297000123";"106924";"Production";"Equipamento Usado - em bom estado";"SANSUNG";"B1930N";"";"Monitor";"";"PU19HXJB204597J";"2018-04-20";"2018-04-20";
"14297000124";"105071";"Production";"Equipamento Usado - em bom estado";"SANSUNG";"B1930N";"";"Monitor";"";"0118HQAZ505601B";"2018-04-20";"2018-04-20";
"14297000125";"105201";"Production";"Equipamento Usado - em bom estado";"SANSUNG";"B1930N";"";"Monitor";"";"PU19HXHZ403361B";"2018-04-20";"2018-04-20";
"14297000126";"112673";"Production";"Equipamento Usado - em bom estado";"LG";"E2011";"";"Monitor";"";"306SPQJ0Q036";"2018-04-20";"2018-04-20";
"14297000127";"132527";"Production";"Equipamento Usado - em bom estado";"SANSUNG";"B1930N";"";"Monitor";"";"PU19HXGZ403416L";"2018-04-20";"2018-04-20";
"14297000128";"105809";"Production";"Equipamento Usado - em bom estado";"SANSUNG";"B1930N";"";"Monitor";"";"PU19HXOZ900811J";"2018-04-20";"2018-04-20";
"14297000129";"111898";"Production";"Equipamento Usado - em bom estado";"SANSUNG";"B1940W";"";"Monitor";"";"0274HQAC502868R";"2018-04-20";"2018-04-20";
"14297000130";"132533";"Production";"Equipamento Usado - em bom estado";"SANSUNG";"B1940W";"";"Monitor";"";"0274HQABC02001D";"2018-04-20";"2018-04-20";
"14297000131";"132531";"Production";"Equipamento Usado - em bom estado";"SANSUNG";"B1940W";"";"Monitor";"";"0274HQABB00661L";"2018-04-20";"2018-04-20";
"14297000132";"113209";"Production";"Equipamento Usado - em bom estado";"SANSUNG";"BX1940";"";"Monitor";"";"0305HQBC600036X";"2018-04-20";"2018-04-20";
"14297000133";"132510";"Production";"Equipamento Usado - em bom estado";"SANSUNG";"B1940W";"";"Monitor";"";"0274HQAC506439Z";"2018-04-20";"2018-04-20";
"14297000134";"125766";"Production";"Equipamento Usado - em bom estado";"HP";"V225HZ";"";"Monitor";"";"BRG6420098";"2018-04-20";"2018-04-20";
"14297000135";"132507";"Production";"Equipamento Usado - em bom estado";"SANSUNG";"B1940W";"";"Monitor";"";"0274HQAC506312A";"2018-04-20";"2018-04-20";
"14297000136";"105203";"Production";"Equipamento Usado - em bom estado";"SANSUNG";"B1930N";"";"Monitor";"";"PU19HXGZ502708J";"2018-04-20";"2018-04-20";
"14297000137";"132494";"Estoque";"Equipamento Usado - em bom estado";"SANSUNG";"B1940W";"";"Monitor";"estoque@callink.com.br";"0274HQAC503043M";"2018-04-20";"2018-04-20";
"14297000138";"105259";"Estoque";"Equipamento Usado - em bom estado";"SANSUNG";"B1930N";"";"Monitor";"estoque@callink.com.br";"0118HQAZ505136R";"2018-04-20";"2018-04-20";
"14297000139";"105235";"Estoque";"Equipamento Usado - em bom estado";"SANSUNG";"B1930N";"";"Monitor";"estoque@callink.com.br";"0118HQAZ504586D";"2018-04-20";"2018-04-20";
"14297000140";"132511";"Estoque";"Equipamento Usado - em bom estado";"SANSUNG";"B1940W";"";"Monitor";"estoque@callink.com.br";"0274HQBC501068B";"2018-04-20";"2018-04-20";
"14297000141";"132504";"Production";"Equipamento Usado - em bom estado";"SANSUNG";"B1930N";"";"Monitor";"";"PU19HXNZB06387N";"2018-04-20";"2018-04-20";
"14297000142";"113189";"Estoque";"Equipamento Usado - em bom estado";"SANSUNG";"BX1940";"";"Monitor";"estoque@callink.com.br";"0305HQAC600347W";"2018-04-20";"2018-04-20";
"14297000143";"132497";"Estoque";"Equipamento Usado - em bom estado";"SANSUNG";"B1940W";"";"Monitor";"estoque@callink.com.br";"0274HQBC201342B";"2018-04-20";"2018-04-20";
"14297000144";"132500";"Production";"Equipamento Usado - em bom estado";"SANSUNG";"B1940W";"";"Monitor";"";"0274HQABC00668Z";"2018-04-20";"2018-04-20";
"14297000145";"132490";"Estoque";"Equipamento Usado - em bom estado";"SANSUNG";"B1940W";"";"Monitor";"estoque@callink.com.br";"0274HQCC200916L";"2018-04-20";"2018-04-20";
"14297000146";"132487";"Production";"Equipamento Usado - em bom estado";"SANSUNG";"B1940W";"";"Monitor";"";"0274HQBC200597D";"2018-04-20";"2018-04-20";
"14297000147";"132485";"Estoque";"Equipamento Usado - em bom estado";"SANSUNG";"B1940W";"";"Monitor";"estoque@callink.com.br";"0274HQABC05447L";"2018-04-20";"2018-04-20";
"14297000148";"132488";"Production";"Equipamento Usado - em bom estado";"SANSUNG";"B1940W";"";"Monitor";"";"0274HQAC503044W";"2018-04-20";"2018-04-20";
"14297000149";"132483";"Production";"Equipamento Usado - em bom estado";"SANSUNG";"B1940W";"";"Monitor";"";"0274HQBC201001K";"2018-04-20";"2018-04-20";
"14297000150";"132476";"Estoque";"Equipamento Usado - em bom estado";"SANSUNG";"B1940W";"";"Monitor";"estoque@callink.com.br";"0274HQAC503014P";"2018-04-20";"2018-04-20";
"14297000151";"105805";"Production";"Equipamento Usado - em bom estado";"SANSUNG";"B1930N";"";"Monitor";"";"PU19HXIZ500541D";"2018-04-20";"2018-04-20";
"14297000152";"108902";"Estoque";"Equipamento Usado - em bom estado";"SANSUNG";"B1930N";"";"Monitor";"estoque@callink.com.br";"PU19HXOZA01541X";"2018-04-20";"2018-04-20";
"14297000153";"113431";"Production";"Equipamento Usado - em bom estado";"LG";"E2011";"";"Monitor";"";"309SPLC1K056";"2018-04-20";"2018-04-20";
"14297000154";"132478";"Production";"Equipamento Usado - em bom estado";"SANSUNG";"B1940W";"";"Monitor";"";"0274HQABC01711A";"2018-04-20";"2018-04-20";
"14297000155";"132482";"Production";"Equipamento Usado - em bom estado";"SANSUNG";"B1940W";"";"Monitor";"";"0274HQCC200845F";"2018-04-20";"2018-04-20";
"14297000156";"132481";"Production";"Equipamento Usado - em bom estado";"SANSUNG";"B1940W";"";"Monitor";"";"0274HQCC200971J";"2018-04-20";"2018-04-20";
"14297000157";"113427";"Production";"Equipamento Usado - em bom estado";"LG";"E2011";"";"Monitor";"";"309SPQJ1R684";"2018-04-20";"2018-04-20";
"14297000158";"112794";"Production";"Equipamento Usado - em bom estado";"LG";"E2011";"";"Monitor";"";"306SPCA0P283";"2018-04-20";"2018-04-20";
"14297000159";"132479";"Production";"Equipamento Usado - em bom estado";"SANSUNG";"B1940W";"";"Monitor";"";"0274HQBC200892R";"2018-04-20";"2018-04-20";
"14297000160";"132475";"Production";"Equipamento Usado - em bom estado";"SANSUNG";"B1940W";"";"Monitor";"";"0274HQAC506155K";"2018-04-20";"2018-04-20";
"14297000161";"132491";"Production";"Equipamento Usado - em bom estado";"SANSUNG";"B1940W";"";"Monitor";"";"0274HQCC200963T";"2018-04-20";"2018-04-20";
"14297000162";"126025";"Production";"Equipamento Usado - em bom estado";"LG";"20M35P";"";"Monitor";"";"409SPHG1S817";"2018-05-02";"2018-05-02";
"14297000163";"115938";"Production";"Equipamento Usado - em bom estado";"LG";"E2011";"";"Monitor";"";"406SPKN13165";"2018-05-02";"2018-05-02";
"14297000164";"122432";"Production";"Equipamento Usado - em bom estado";"HP";"V206HZ";"";"Monitor";"";"BRG50601YM";"2018-05-02";"2018-05-02";
"14297000165";"126561";"Production";"Equipamento Usado - em bom estado";"LG";"20M35P";"";"Monitor";"";"409SPSL0K942";"2018-05-02";"2018-05-02";
"14297000166";"132756";"Production";"Equipamento Usado - em bom estado";"SANSUNG";"B1940W";"";"Monitor";"";"0274HQAC502574J";"2018-05-02";"2018-05-02";
"14297000167";"126015";"Production";"Equipamento Usado - em bom estado";"LG";"20M35P";"";"Monitor";"";"409SPTM1Q273";"2018-05-02";"2018-05-02";
"14297000168";"126120";"Production";"Equipamento Usado - em bom estado";"LG";"20M35P";"";"Monitor";"";"409SPQJ0K916";"2018-05-02";"2018-05-02";
"14297000169";"104492";"Production";"Equipamento Usado - em bom estado";"SANSUNG";"B1930N";"";"Monitor";"";"PU19HXNZ900039K";"2018-05-02";"2018-05-02";
"14297000170";"128359";"Production";"Equipamento Usado - em bom estado";"HP";"V203HZ";"";"Monitor";"";"BRC602009M";"2018-05-02";"2018-05-02";
"14297000171";"132743";"Production";"Equipamento Usado - em bom estado";"SANSUNG";"B1940W";"";"Monitor";"";"0274HQBC200928V";"2018-05-02";"2018-05-02";
"14297000172";"126126";"Production";"Equipamento Usado - em bom estado";"LG";"20M35P";"";"Monitor";"";"409SPTM1Q321";"2018-05-02";"2018-05-02";
"14297000173";"126649";"Production";"Equipamento Usado - em bom estado";"LG";"20M35P";"";"Monitor";"";"409SPXV1S522";"2018-05-02";"2018-05-02";
"14297000174";"122484";"Production";"Equipamento Usado - em bom estado";"HP";"V206HZ";"";"Monitor";"";"BRG50601NB";"2018-05-02";"2018-05-02";
"14297000175";"112259";"Production";"Equipamento Usado - em bom estado";"SANSUNG";"B1940W";"";"Monitor";"";"0274HQCBB00054Y";"2018-05-02";"2018-05-02";
"14297000176";"105386";"Production";"Equipamento Usado - em bom estado";"SANSUNG";"B1930N";"";"Monitor";"";"PU19HXIZ504531V";"2018-05-02";"2018-05-02";
"14297000177";"132738";"Production";"Equipamento Usado - em bom estado";"SANSUNG";"B1940W";"";"Monitor";"";"0274HQCC201178Y";"2018-05-02";"2018-05-02";
"14297000178";"126113";"Maintenance";"Equipamento Usado - com avarias";"LG";"20M35P";"";"Monitor";"estoque@callink.com.br";"409SPBF1R517";"2018-05-02";"2018-05-02";
"14297000179";"112959";"Production";"Equipamento Usado - em bom estado";"LG";"E2011";"";"Monitor";"";"306SPVH15735";"2018-05-02";"2018-05-02";
"14297000180";"126112";"Production";"Equipamento Usado - em bom estado";"LG";"20M35P";"";"Monitor";"";"409SPHG1S505";"2018-05-02";"2018-05-02";
"14297000181";"132719";"Production";"Equipamento Usado - em bom estado";"SANSUNG";"B1940W";"";"Monitor";"";"0274HQCC200946N";"2018-05-02";"2018-05-02";
"14297000182";"132722";"Production";"Equipamento Usado - em bom estado";"CISCO";"SPA502G";"";"Ramal";"";"0274HQBC200853P";"2018-05-02";"2018-05-02";
"14297000183";"132724";"Production";"Equipamento Usado - em bom estado";"SANSUNG";"B1940W";"";"Monitor";"";"0274HQAC503028D";"2018-05-02";"2018-05-02";
"14297000184";"128448";"Production";"Equipamento Usado - em bom estado";"HP";"V203HZ";"";"Monitor";"";"BRC54602DJ";"2018-05-02";"2018-05-02";
"14297000185";"111938";"Production";"Equipamento Usado - em bom estado";"SANSUNG";"B1940W";"";"Monitor";"";"0274HQAC502414W";"2018-05-02";"2018-05-02";
"14297000186";"126114";"Production";"Equipamento Usado - em bom estado";"LG";"20M35P";"";"Monitor";"";"409SPHG1S433";"2018-05-02";"2018-05-02";
"14297000187";"126576";"Production";"Equipamento Usado - em bom estado";"LG";"20M35P";"";"Monitor";"";"409SPRW1T638";"2018-05-02";"2018-05-02";
"14297000188";"126550";"Production";"Equipamento Usado - em bom estado";"LG";"20M35P";"";"Monitor";"";"409SPLC1S392";"2018-05-02";"2018-05-02";
"14297000189";"126603";"Production";"Equipamento Usado - em bom estado";"LG";"20M35P";"";"Monitor";"";"409SPNY1S399";"2018-05-02";"2018-05-02";
"14297000190";"132717";"Production";"Equipamento Usado - em bom estado";"SANSUNG";"B1940W";"";"Monitor";"";"0274HQAC506388N";"2018-05-02";"2018-05-02";
"14297000191";"121978";"Production";"Equipamento Usado - em bom estado";"LG";"20M35P";"";"Monitor";"";"409SPSL1R286";"2018-05-02";"2018-05-02";
