"Number";"Name";"Deployment State";"Incident State";"Vendor";"Model";"Description";"Type";"Owner";"SerialNumber";"OperatingSystem";"GraphicAdapter";"OtherEquipment";"WarrantyExpirationDate";"InstallDate";"Note"
"14295001234";"133706";"Production";"Equipamento Usado - em bom estado";"LENOVO";"S510";"";"Desktop";"";"";"";"";;"2018-05-22";"2018-05-22";
"14295001235";"133699";"Production";"Equipamento Usado - em bom estado";"HP";"402G1";"";"Desktop";"";"BRJ508LYG2";"";"";;"2018-05-22";"2018-05-22";
"14295001236";"133698";"Production";"Equipamento Usado - em bom estado";"LENOVO";"S510";"";"Desktop";"";"1S10KY001PBPPE02HYUY";"";"";;"2018-05-22";"2018-05-22";
"14295001237";"133696";"Production";"Equipamento Usado - em bom estado";"LENOVO";"S510";"";"Desktop";"";"1S10KY001PBPPE02H8YA";"";"";;"2018-05-22";"2018-05-22";
"14295001238";"133694";"Production";"Equipamento Usado - em bom estado";"LENOVO";"S510";"";"Desktop";"";"1S10KY001PBPPE02J2ZU";"";"";;"2018-05-22";"2018-05-22";
"14295001239";"121238";"Production";"Equipamento Usado - em bom estado";"HP";"402G1";"";"Desktop";"";"BRJ446C9ZC";"";"";;"2018-05-22";"2018-05-22";
"14295001240";"133689";"Production";"Equipamento Usado - em bom estado";"LENOVO";"S510";"";"Desktop";"";"1S10KY001PBPPE02HYPJ";"";"";;"2018-05-22";"2018-05-22";
"14295001241";"133690";"Production";"Equipamento Usado - em bom estado";"LENOVO";"S510";"";"Desktop";"";"S/N";"";"";;"2018-05-22";"2018-05-22";
"14295001242";"133716";"Production";"Equipamento Usado - em bom estado";"HP";"402G1";"";"Desktop";"";"BRJ5430B7X";"";"";;"2018-05-22";"2018-05-22";
"14295001243";"133704";"Production";"Equipamento Usado - em bom estado";"HP";"HP 400 G4";"";"Desktop";"";"BRJ738JLJQ";"";"";;"2018-05-22";"2018-05-22";
"14295001244";"133666";"Production";"Equipamento Usado - em bom estado";"LENOVO";"S510";"";"Desktop";"";"1S10KY001PBPPE02HYUN";"";"";;"2018-05-22";"2018-05-22";
"14295001245";"133679";"Production";"Equipamento Usado - em bom estado";"HP";"HP 4000 PRO";"";"Desktop";"";"BRG217FH5M";"";"";;"2018-05-22";"2018-05-22";
"14295001246";"127236";"Production";"Equipamento Usado - em bom estado";"HP";"HP 402 G1";"";"Desktop";"";"BRJ5440PZT";"";"";;"2018-05-22";"2018-05-22";
"14295001247";"133669";"Production";"Equipamento Usado - em bom estado";"HP";"HP COMPAQ 8000";"";"Desktop";"";"BRG215FPJX";"";"";;"2018-05-22";"2018-05-22";
"14295001248";"133678";"Production";"Equipamento Usado - em bom estado";"HP";"S/N";"";"Desktop";"";"S/N";"";"";;"2018-05-22";"2018-05-22";
"14295001249";"127613";"Production";"Equipamento Usado - em bom estado";"HP";"HP 402 G1";"";"Desktop";"";"BRJ55034F3";"";"";;"2018-05-22";"2018-05-22";
"14295001250";"133677";"Production";"Equipamento Usado - em bom estado";"HP";"S/N";"";"Desktop";"";"S/N";"";"";;"2018-05-22";"2018-05-22";
"14295001251";"133667";"Production";"Equipamento Usado - em bom estado";"HP";"S/N";"";"Desktop";"";"";"";"";;"2018-05-22";"2018-05-22";
"14295001252";"127615";"Production";"Equipamento Usado - em bom estado";"HP";"HP 402 G1";"";"Desktop";"";"BRJ55036H1";"";"";;"2018-05-22";"2018-05-22";
"14295001253";"133676";"Production";"Equipamento Usado - em bom estado";"HP";"HP 8000";"";"Desktop";"";"BRG215FNHG";"";"";;"2018-05-22";"2018-05-22";
"14295001254";"127659";"Production";"Equipamento Usado - em bom estado";"HP";"HP 800 G1";"";"Desktop";"";"BRJ62156QM";"";"";;"2018-05-22";"2018-05-22";
"14295001255";"127297";"Production";"Equipamento Usado - em bom estado";"HP";"402G1";"";"Desktop";"";"BRJ5440Q6X";"";"";;"2018-05-22";"2018-05-22";
"14295001256";"133648";"Production";"Equipamento Usado - em bom estado";"HP";"402G1";"";"Desktop";"";"BRJ5430BF7";"";"";;"2018-05-22";"2018-05-22";
"14295001257";"133649";"Production";"Equipamento Usado - em bom estado";"HP";"402G1";"";"Desktop";"";"BRJ550345P";"";"";;"2018-05-22";"2018-05-22";
"14295001258";"133174";"Production";"Equipamento Usado - em bom estado";"HP";"HP COMPAQ 8000";"";"Desktop";"";"BRG215FPT9";"";"";;"2018-05-22";"2018-05-22";
"14295001259";"133653";"Production";"Equipamento Usado - em bom estado";"LENOVO";"V520S";"";"Desktop";"";"1S10NN000CBPPE03CLPH";"";"";;"2018-05-23";"2018-05-23";
"14295001260";"133654";"Production";"Equipamento Usado - em bom estado";"LENOVO";"V520S";"";"Desktop";"";"1S10NN000CBPPE03CMAL";"";"";;"2018-05-23";"2018-05-23";
"14295001261";"133655";"Production";"Equipamento Usado - em bom estado";"LENOVO";"V520S";"";"Desktop";"";"1S10NN000CBPPE03CLP2";"";"";;"2018-05-23";"2018-05-23";
"14295001262";"133656";"Production";"Equipamento Usado - em bom estado";"LENOVO";"V520S";"";"Desktop";"";"1S10NN000CBPPE03CLP8";"";"";;"2018-05-23";"2018-05-23";
"14295001263";"133657";"Production";"Equipamento Usado - em bom estado";"LENOVO";"V520S";"";"Desktop";"";"1S10NN000CBPPE03CMA8";"";"";;"2018-05-23";"2018-05-23";
"14295001264";"133658";"Production";"Equipamento Usado - em bom estado";"LENOVO";"V520S";"";"Desktop";"";"1S10NN000CBPPE03CMBN";"";"";;"2018-05-23";"2018-05-23";
"14295001265";"133659";"Production";"Equipamento Usado - em bom estado";"LENOVO";"V520S";"";"Desktop";"";"1S10NN000CBPPE03CMAS";"";"";;"2018-05-23";"2018-05-23";
"14295001266";"133660";"Production";"Equipamento Usado - em bom estado";"LENOVO";"V520S";"";"Desktop";"";"1S10NN000CBPPE03CLP5";"";"";;"2018-05-23";"2018-05-23";
"14295001267";"133661";"Production";"Equipamento Usado - em bom estado";"LENOVO";"V520S";"";"Desktop";"";"S/N";"";"";;"2018-05-23";"2018-05-23";
"14295001268";"133652";"Production";"Equipamento Usado - em bom estado";"LENOVO";"V520S";"";"Desktop";"";"1S10NN000CBPPE03CMAH";"";"";;"2018-05-23";"2018-05-23";
"14295001269";"133634";"Production";"Equipamento Usado - em bom estado";"LENOVO";"V520S";"";"Desktop";"";"1S10NN000CBPPE03CM9C";"";"";;"2018-05-23";"2018-05-23";
"14295001270";"133641";"Production";"Equipamento Usado - em bom estado";"LENOVO";"V520S";"";"Desktop";"";"1S10NN000CBPPE03CM97";"";"";;"2018-05-23";"2018-05-23";
"14295001271";"133632";"Production";"Equipamento Usado - em bom estado";"LENOVO";"V520S";"";"Desktop";"";"1S10NN000CBPPE03CLP7";"";"";;"2018-05-23";"2018-05-23";
"14295001272";"133630";"Production";"Equipamento Usado - em bom estado";"LENOVO";"V520S";"";"Desktop";"";"1S10NN000CBPPE03CMBM";"";"";;"2018-05-23";"2018-05-23";
"14295001273";"133644";"Production";"Equipamento Usado - em bom estado";"LENOVO";"V520S";"";"Desktop";"";"1S10NN000CBPPE03CM98";"";"";;"2018-05-23";"2018-05-23";
"14295001274";"133626";"Production";"Equipamento Usado - em bom estado";"LENOVO";"V520S";"";"Desktop";"";"1S10NN000CBPPE03CMBL";"";"";;"2018-05-23";"2018-05-23";
"14295001275";"133616";"Production";"Equipamento Usado - em bom estado";"LENOVO";"V520S";"";"Desktop";"";"1S10NN000CBPPE03CM94";"";"";;"2018-05-23";"2018-05-23";
"14295001276";"133615";"Production";"Equipamento Usado - em bom estado";"LENOVO";"V520S";"";"Desktop";"";"1S10NN000CBPPE03CJYP";"";"";;"2018-05-23";"2018-05-23";
"14295001277";"133609";"Production";"Equipamento Usado - em bom estado";"LENOVO";"V520S";"";"Desktop";"";"1S10NN000CBPPE03CMA2";"";"";;"2018-05-23";"2018-05-23";
"14295001278";"131083";"Production";"Equipamento Usado - em bom estado";"LENOVO";"S510";"";"Desktop";"";"1S10KY001PBPPE02J2W9";"";"";;"2018-05-23";"2018-05-23";
"14295001279";"131091";"Production";"Equipamento Usado - em bom estado";"LENOVO";"S510";"";"Desktop";"";"1S10KY001PBPPE02J2YD";"";"";;"2018-05-23";"2018-05-23";
"14295001280";"133622";"Production";"Equipamento Usado - em bom estado";"LENOVO";"S510";"";"Desktop";"";"1S10KY001PBPPE02HYKJ";"";"";;"2018-05-23";"2018-05-23";
"14295001281";"131095";"Production";"Equipamento Usado - em bom estado";"LENOVO";"S510";"";"Desktop";"";"1S10KY001PBPPE02J31G";"";"";;"2018-05-23";"2018-05-23";
"14295001282";"131079";"Production";"Equipamento Usado - em bom estado";"LENOVO";"S510";"";"Desktop";"";"1S10KY001PBPPE02J2BZ";"";"";;"2018-05-23";"2018-05-23";
"14295001283";"131099";"Production";"Equipamento Usado - em bom estado";"LENOVO";"S510";"";"Desktop";"";"1S10KY001PBPPE02J2C4";"";"";;"2018-05-23";"2018-05-23";
"14295001284";"131092";"Production";"Equipamento Usado - em bom estado";"LENOVO";"S510";"";"Desktop";"";"1S10KY001PBPPE02J2C1";"";"";;"2018-05-23";"2018-05-23";
"14295001285";"131093";"Production";"Equipamento Usado - em bom estado";"LENOVO";"S510";"";"Desktop";"";"1S10KY001PBPPE02J2CQ";"";"";;"2018-05-23";"2018-05-23";
"14295001286";"131150";"Production";"Equipamento Usado - em bom estado";"LENOVO";"S510";"";"Desktop";"";"1S10KY001PBPPE02HYUT";"";"";;"2018-05-23";"2018-05-23";
"14295001287";"133606";"Production";"Equipamento Usado - em bom estado";"LENOVO";"V520S";"";"Desktop";"";"1S10NN000CBPPE03CM95";"";"";;"2018-05-23";"2018-05-23";
"14295001288";"131082";"Production";"Equipamento Usado - em bom estado";"LENOVO";"S510";"";"Desktop";"";"1S10KY001PBPPE02J323";"";"";;"2018-05-23";"2018-05-23";
"14295001289";"130117";"Production";"Equipamento Usado - em bom estado";"LENOVO";"S510";"";"Desktop";"";"1S10KY001PBPPE02H8VD";"";"";;"2018-05-23";"2018-05-23";
"14295001290";"133618";"Production";"Equipamento Usado - em bom estado";"LENOVO";"V520S";"";"Desktop";"";"1S10NN000CBPPE03CMAQ";"";"";;"2018-05-23";"2018-05-23";
"14295001291";"133620";"Production";"Equipamento Usado - em bom estado";"LENOVO";"V520S";"";"Desktop";"";"1S10NN000CBPPE03CLPB";"";"";;"2018-05-23";"2018-05-23";
"14295001292";"133643";"Production";"Equipamento Usado - em bom estado";"LENOVO";"V520S";"";"Desktop";"";"1S10NN000CBPPE03CMAP";"";"";;"2018-05-23";"2018-05-23";
"14295001293";"133601";"Production";"Equipamento Usado - em bom estado";"LENOVO";"S510";"";"Desktop";"";"1S10KY001PBPPE02J2Y6";"";"";;"2018-05-23";"2018-05-23";
"14295001294";"131151";"Production";"Equipamento Usado - em bom estado";"LENOVO";"S510";"";"Desktop";"";"1S10KY001PBPPE02J310";"";"";;"2018-05-23";"2018-05-23";
"14295001295";"133600";"Production";"Equipamento Usado - em bom estado";"LENOVO";"V520S";"";"Desktop";"";"1S10NN000CBPPE03CLS6";"";"";;"2018-05-23";"2018-05-23";
"14295001296";"133594";"Production";"Equipamento Usado - em bom estado";"LENOVO";"V520S";"";"Desktop";"";"1S10NN000CBPPE03CMB2";"";"";;"2018-05-23";"2018-05-23";
"14295001297";"133587";"Production";"Equipamento Usado - em bom estado";"LENOVO";"V520S";"";"Desktop";"";"1S10NN000CBPPE03CM9Z";"";"";;"2018-05-23";"2018-05-23";
"14295001298";"133585";"Production";"Equipamento Usado - em bom estado";"LENOVO";"S510";"";"Desktop";"";"S/N";"";"";;"2018-05-23";"2018-05-23";
"14295001299";"133590";"Production";"Equipamento Usado - em bom estado";"LENOVO";"V520S";"";"Desktop";"";"1S10NN000CBPPE03CMAN";"";"";;"2018-05-23";"2018-05-23";
"14295001300";"133591";"Production";"Equipamento Usado - em bom estado";"LENOVO";"V520S";"";"Desktop";"";"1S10NN000CBPPE03CMA3";"";"";;"2018-05-23";"2018-05-23";
"14295001301";"133598";"Production";"Equipamento Usado - em bom estado";"LENOVO";"V520S";"";"Desktop";"";"1S10NN000CBPPE03CMAJ";"";"";;"2018-05-23";"2018-05-23";
"14295001302";"133603";"Production";"Equipamento Usado - em bom estado";"LENOVO";"V520S";"";"Desktop";"";"1S10NN000CBPPE03CLPL";"";"";;"2018-05-23";"2018-05-23";
"14295001303";"133572";"Production";"Equipamento Usado - em bom estado";"LENOVO";"V520S";"";"Desktop";"";"1S10NN000CBPPE03CLS5";"";"";;"2018-05-23";"2018-05-23";
"14295001304";"133573";"Production";"Equipamento Usado - em bom estado";"LENOVO";"V520S";"";"Desktop";"";"1S10NN000CBPPE03CMA7";"";"";;"2018-05-23";"2018-05-23";
"14295001305";"133574";"Production";"Equipamento Usado - em bom estado";"LENOVO";"V520S";"";"Desktop";"";"1S10NN000CBPPE03CLR0";"";"";;"2018-05-23";"2018-05-23";
"14295001306";"133570";"Production";"Equipamento Usado - em bom estado";"LENOVO";"V520S";"";"Desktop";"";"1S10NN000CBPPE03CMBE";"";"";;"2018-05-23";"2018-05-23";
"14295001307";"133577";"Production";"Equipamento Usado - em bom estado";"LENOVO";"V520S";"";"Desktop";"";"1S10NN000CBPPE03CLSC";"";"";;"2018-05-23";"2018-05-23";
"14295001308";"133579";"Production";"Equipamento Usado - em bom estado";"LENOVO";"V520S";"";"Desktop";"";"1S10NN000CBPPE03CM9B";"";"";;"2018-05-23";"2018-05-23";
"14295001309";"133566";"Production";"Equipamento Usado - em bom estado";"LENOVO";"V520S";"";"Desktop";"";"1S10NN000CBPPE03CMA0";"";"";;"2018-05-23";"2018-05-23";
"14295001310";"133567";"Production";"Equipamento Usado - em bom estado";"LENOVO";"V520S";"";"Desktop";"";"1S10NN000CBPPE03CM96";"";"";;"2018-05-23";"2018-05-23";
"14295001311";"133583";"Production";"Equipamento Usado - em bom estado";"LENOVO";"V520S";"";"Desktop";"";"1S10NN000CBPPE03CMAK";"";"";;"2018-05-23";"2018-05-23";
"14295001312";"131073";"Production";"Equipamento Usado - em bom estado";"LENOVO";"S510";"";"Desktop";"";"1S10KY001PBPPE02HYUS";"";"";;"2018-05-23";"2018-05-23";
"14295001313";"127300";"Production";"Equipamento Usado - em bom estado";"HP";"402G1";"";"Desktop";"";"BRJ5440QB9";"";"";;"2018-05-24";"2018-05-24";
"14295001314";"127395";"Production";"Equipamento Usado - em bom estado";"HP";"402G1";"";"Desktop";"";"BRJ5430BC4";"";"";;"2018-05-24";"2018-05-24";
"14295001315";"127217";"Production";"Equipamento Usado - em bom estado";"HP";"HP 402 G1";"";"Desktop";"estoque@callink.com.br";"BRJ5440Q0T";"";"";;"2018-05-24";"2018-05-24";
"14295001316";"133551";"Production";"Equipamento Usado - em bom estado";"HP";"402G1";"";"Desktop";"";"BRJ5430BKJ";"";"";;"2018-05-24";"2018-05-24";
"14295001317";"133547";"Estoque";"Equipamento Usado - em bom estado";"HP";"402G1";"";"Desktop";"estoque@callink.com.br";"BRJ5503502";"";"";;"2018-05-24";"2018-05-24";
"14295001318";"127188";"Production";"Equipamento Usado - em bom estado";"HP";"402G1";"";"Desktop";"";"BRJ5440PZ2";"";"";;"2018-05-24";"2018-05-24";
"14295001319";"133552";"Production";"Equipamento Usado - em bom estado";"HP";"402G1";"";"Desktop";"";"BRJ5430BG4";"";"";;"2018-05-24";"2018-05-24";
"14295001320";"133553";"Production";"Equipamento Usado - em bom estado";"HP";"402G1";"";"Desktop";"";"BRJ5430BK1";"";"";;"2018-05-24";"2018-05-24";
"14295001321";"133555";"Estoque";"Equipamento Usado - em bom estado";"HP";"HP 402 G1";"";"Desktop";"estoque@callink.com.br";"BRJ5430BGL";"";"";;"2018-05-24";"2018-05-24";
"14295001322";"127232";"Estoque";"Equipamento Usado - em bom estado";"HP";"HP 402 G1";"";"Desktop";"estoque@callink.com.br";"BRJ5430PKR";"";"";;"2018-05-24";"2018-05-24";
"14295001323";"133558";"Production";"Equipamento Usado - em bom estado";"HP";"402G1";"";"Desktop";"";"BRJ5430PTZ";"";"";;"2018-05-24";"2018-05-24";
"14295001324";"133563";"Production";"Equipamento Usado - em bom estado";"HP";"402G1";"";"Desktop";"";"BRJ55034VX";"";"";;"2018-05-24";"2018-05-24";
"14295001325";"133562";"Production";"Equipamento Usado - em bom estado";"HP";"HP COMPAQ 8000";"";"Desktop";"";"BRG215FNGB";"";"";;"2018-05-24";"2018-05-24";
"14295001326";"133561";"Production";"Equipamento Usado - em bom estado";"HP";"402G1";"";"Desktop";"";"BRJ5430B91";"";"";;"2018-05-24";"2018-05-24";
"14295001327";"133527";"Production";"Equipamento Usado - em bom estado";"HP";"S/N";"";"Desktop";"";"S/N";"";"";;"2018-05-24";"2018-05-24";
"14295001328";"133530";"Production";"Equipamento Usado - em bom estado";"HP";"402G1";"";"Desktop";"";"BRJ5430B8P";"";"";;"2018-05-24";"2018-05-24";
"14295001329";"133529";"Production";"Equipamento Usado - em bom estado";"HP";"402G1";"";"";"";"BRJ508LZ89";"";"";;"2018-05-24";"2018-05-24";
"14295001330";"133525";"Production";"Equipamento Usado - em bom estado";"HP";"HP 4000";"";"Desktop";"";"BRG215FK98";"";"";;"2018-05-24";"2018-05-24";
"14295001331";"133524";"Production";"Equipamento Usado - em bom estado";"HP";"402G1";"";"Desktop";"";"BRJ5430B6Z";"";"";;"2018-05-24";"2018-05-24";
"14295001332";"123444";"Production";"Equipamento Usado - em bom estado";"HP";"402G1";"";"Desktop";"";"BRJ5430B8K";"";"";;"2018-05-24";"2018-05-24";
"14295001333";"128497";"Production";"Equipamento Usado - em bom estado";"HP";"HP 800 G1";"";"Desktop";"";"BRJ6347LNH";"";"";;"2018-05-24";"2018-05-24";
"14295001334";"133532";"Production";"Equipamento Usado - em bom estado";"HP";"402G1";"";"Desktop";"";"BRJ5430B8F";"";"";;"2018-05-24";"2018-05-24";
"14295001335";"133534";"Production";"Equipamento Usado - em bom estado";"HP";"HP 4300";"";"Desktop";"";"BRG302FJ5N";"";"";;"2018-05-24";"2018-05-24";
"14295001336";"133537";"Production";"Equipamento Usado - em bom estado";"HP";"402G1";"";"Desktop";"";"BRJ5430BKF";"";"";;"2018-05-24";"2018-05-24";
"14295001337";"133535";"Production";"Equipamento Usado - em bom estado";"HP";"S/N";"";"Desktop";"";"S/N";"";"";;"2018-05-24";"2018-05-24";
"14295001338";"133538";"Production";"Equipamento Usado - em bom estado";"HP";"HP 4000";"";"Desktop";"";"BRG217FH3Z";"";"";;"2018-05-24";"2018-05-24";
"14295001339";"133539";"Production";"Equipamento Usado - em bom estado";"HP";"HP 4000";"";"Desktop";"";"S/N";"";"";;"2018-05-24";"2018-05-24";
"14295001340";"133522";"Production";"Equipamento Usado - em bom estado";"HP";"S/N";"";"Desktop";"";"S/N";"";"";;"2018-05-24";"2018-05-24";
"14295001341";"133541";"Production";"Equipamento Usado - em bom estado";"HP";"HP COMPAQ 4000";"";"Desktop";"";"BRG119FZ7H";"";"";;"2018-05-24";"2018-05-24";
"14295001342";"133508";"Production";"Equipamento Usado - em bom estado";"HP";"HP COMPAQ 4000";"";"Desktop";"";"BRG215FKY2";"";"";;"2018-05-24";"2018-05-24";
"14295001343";"109828";"Production";"Equipamento Usado - em bom estado";"HP";"HP COMPAQ 4000";"";"Desktop";"";"BRG215FKL4";"";"";;"2018-05-24";"2018-05-24";
"14295001344";"115108";"Production";"Equipamento Usado - em bom estado";"HP";"HP COMPAQ 4000";"";"Desktop";"";"BRG215FK9B";"";"";;"2018-05-24";"2018-05-24";
"14295001345";"115195";"Production";"Equipamento Usado - em bom estado";"HP";"HP COMPAQ 4000";"";"Desktop";"";"BRG215FK93";"";"";;"2018-05-24";"2018-05-24";
"14295001346";"133506";"Production";"Equipamento Usado - em bom estado";"HP";"HP COMPAQ 4000";"";"Desktop";"";"S/N";"";"";;"2018-05-24";"2018-05-24";
"14295001347";"133510";"Production";"Equipamento Usado - em bom estado";"HP";"HP COMPAQ 4000";"";"Desktop";"";"BRG215FK99";"";"";;"2018-05-24";"2018-05-24";
"14295001348";"133515";"Production";"Equipamento Usado - em bom estado";"HP";"HP COMPAQ 4000";"";"Desktop";"";"BRG215FKDL";"";"";;"2018-05-24";"2018-05-24";
"14295001349";"133514";"Production";"Equipamento Usado - em bom estado";"HP";"HP 800 G1";"";"Desktop";"";"BRJ6347LSM";"";"";;"2018-05-25";"2018-05-25";
"14295001350";"133513";"Production";"Equipamento Usado - em bom estado";"HP";"HP";"";"Desktop";"";"S/N";"";"";;"2018-05-25";"2018-05-25";
"14295001351";"115458";"Production";"Equipamento Usado - em bom estado";"HP";"HP 4000";"";"Desktop";"";"BRG138G0QN";"";"";;"2018-05-25";"2018-05-25";
"14295001352";"122210";"Production";"Equipamento Usado - em bom estado";"HP";"402G1";"";"Desktop";"";"BRJ512N5G6";"";"";;"2018-05-25";"2018-05-25";
"14295001353";"133489";"Production";"Equipamento Usado - em bom estado";"LENOVO";"S510";"";"Desktop";"";"1S10KY001PBPPE02HYKU";"";"";;"2018-05-25";"2018-05-25";
"14295001354";"106317";"Production";"Equipamento Usado - em bom estado";"HP";"S/N";"";"Desktop";"";"S/N";"";"";;"2018-05-25";"2018-05-25";
"14295001355";"115415";"Production";"Equipamento Usado - em bom estado";"HP";"HP COMPAQ 4000";"";"Desktop";"";"BRG138G0XL";"";"";;"2018-05-25";"2018-05-25";
"14295001356";"114625";"Production";"Equipamento Usado - em bom estado";"HP";"HP 800 G1";"";"Desktop";"";"BRJ4071RW3";"";"";;"2018-05-25";"2018-05-25";
"14295001357";"133486";"Production";"Equipamento Usado - em bom estado";"HP";"HP 4000";"";"Desktop";"";"BRG119FZ68";"";"";;"2018-05-25";"2018-05-25";
"14295001358";"133491";"Production";"Equipamento Usado - em bom estado";"HP";"HP 4000";"";"Desktop";"";"BRG138G0RK";"";"";;"2018-05-25";"2018-05-25";
"14295001359";"114282";"Production";"Equipamento Usado - em bom estado";"HP";"HP COMPAQ 4000";"";"Desktop";"";"BRG138G0K6";"";"";;"2018-05-25";"2018-05-25";
"14295001360";"133494";"Production";"Equipamento Usado - em bom estado";"HP";"402G1";"";"Desktop";"";"BRJ446CCGX";"";"";;"2018-05-25";"2018-05-25";
"14295001361";"133498";"Production";"Equipamento Usado - em bom estado";"HP";"S/N";"";"Desktop";"";"S/N";"";"";;"2018-05-25";"2018-05-25";
"14295001362";"133493";"Production";"Equipamento Usado - em bom estado";"HP";"HP 4300";"";"Desktop";"";"BRG317F4YG";"";"";;"2018-05-25";"2018-05-25";
"14295001363";"115401";"Production";"Equipamento Usado - em bom estado";"HP";"HP 3410";"";"Desktop";"";"BRG235F53R";"";"";;"2018-05-25";"2018-05-25";
"14295001364";"114385";"Production";"Equipamento Usado - em bom estado";"HP";"HP 800 G1";"";"Desktop";"";"BRJ4071PK9";"";"";;"2018-05-25";"2018-05-25";
"14295001365";"133501";"Production";"Equipamento Usado - em bom estado";"HP";"HP 800 G1";"";"Desktop";"";"BRJ4071SR5";"";"";;"2018-05-25";"2018-05-25";
